     prop.aneu  prob.meio   prob.mito dispersal euploid mosaic aneuploid
1   0.72656250 0.12171386 0.136148517         0    0.13   0.46      0.41
2   0.67187500 0.12171386 0.136148517         0    0.13   0.46      0.41
3   1.00000000 0.12171386 0.136148517         0    0.13   0.46      0.41
4   0.91406250 0.12171386 0.136148517         0    0.13   0.46      0.41
5   0.69921875 0.12171386 0.136148517         0    0.13   0.46      0.41
6   0.86718750 0.12171386 0.136148517         0    0.13   0.46      0.41
7   0.71875000 0.12171386 0.136148517         0    0.13   0.46      0.41
8   0.80859375 0.12171386 0.136148517         0    0.13   0.46      0.41
9   1.00000000 0.12171386 0.136148517         0    0.13   0.46      0.41
10  0.53906250 0.12171386 0.136148517         0    0.13   0.46      0.41
11  0.80078125 0.12171386 0.136148517         0    0.13   0.46      0.41
12  0.44921875 0.12171386 0.136148517         0    0.13   0.46      0.41
13  0.69921875 0.12171386 0.136148517         0    0.13   0.46      0.41
14  0.80078125 0.12171386 0.136148517         0    0.13   0.46      0.41
15  0.84375000 0.12171386 0.136148517         0    0.13   0.46      0.41
16  0.74218750 0.12171386 0.136148517         0    0.13   0.46      0.41
17  0.44531250 0.12171386 0.136148517         0    0.13   0.46      0.41
18  0.73828125 0.12171386 0.136148517         0    0.13   0.46      0.41
19  0.62890625 0.12171386 0.136148517         0    0.13   0.46      0.41
20  0.68750000 0.12171386 0.136148517         0    0.13   0.46      0.41
21  0.57031250 0.12171386 0.136148517         0    0.13   0.46      0.41
22  0.83203125 0.12171386 0.136148517         0    0.13   0.46      0.41
23  0.65234375 0.12171386 0.136148517         0    0.13   0.46      0.41
24  0.81250000 0.12171386 0.136148517         0    0.13   0.46      0.41
25  0.62500000 0.12171386 0.136148517         0    0.13   0.46      0.41
26  1.00000000 0.12171386 0.136148517         0    0.13   0.46      0.41
27  0.63281250 0.12171386 0.136148517         0    0.13   0.46      0.41
28  0.84375000 0.12171386 0.136148517         0    0.13   0.46      0.41
29  0.79687500 0.12171386 0.136148517         0    0.13   0.46      0.41
30  1.00000000 0.12171386 0.136148517         0    0.13   0.46      0.41
31  0.70703125 0.12171386 0.136148517         0    0.13   0.46      0.41
32  0.68750000 0.12171386 0.136148517         0    0.13   0.46      0.41
33  0.74218750 0.12171386 0.136148517         0    0.13   0.46      0.41
34  0.52343750 0.12171386 0.136148517         0    0.13   0.46      0.41
35  0.60937500 0.12171386 0.136148517         0    0.13   0.46      0.41
36  0.64843750 0.12171386 0.136148517         0    0.13   0.46      0.41
37  0.50390625 0.12171386 0.136148517         0    0.13   0.46      0.41
38  0.73046875 0.12171386 0.136148517         0    0.13   0.46      0.41
39  1.00000000 0.12171386 0.136148517         0    0.13   0.46      0.41
40  0.73046875 0.12171386 0.136148517         0    0.13   0.46      0.41
41  0.56250000 0.12171386 0.136148517         0    0.13   0.46      0.41
