     prop.aneu prob.meio    prob.mito dispersal euploid mosaic aneuploid
1   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
2   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
3   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
4   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
5   0.38671875 0.6552086 0.0631455828         0    0.18   0.14      0.68
6   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
7   1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
8   0.27343750 0.6552086 0.0631455828         0    0.18   0.14      0.68
9   0.63281250 0.6552086 0.0631455828         0    0.18   0.14      0.68
10  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
11  0.37500000 0.6552086 0.0631455828         0    0.18   0.14      0.68
12  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
13  0.82031250 0.6552086 0.0631455828         0    0.18   0.14      0.68
14  0.22265625 0.6552086 0.0631455828         0    0.18   0.14      0.68
15  0.32421875 0.6552086 0.0631455828         0    0.18   0.14      0.68
16  0.52734375 0.6552086 0.0631455828         0    0.18   0.14      0.68
17  0.42578125 0.6552086 0.0631455828         0    0.18   0.14      0.68
18  0.62109375 0.6552086 0.0631455828         0    0.18   0.14      0.68
19  0.41796875 0.6552086 0.0631455828         0    0.18   0.14      0.68
20  0.27343750 0.6552086 0.0631455828         0    0.18   0.14      0.68
21  0.41406250 0.6552086 0.0631455828         0    0.18   0.14      0.68
22  0.29296875 0.6552086 0.0631455828         0    0.18   0.14      0.68
23  0.41406250 0.6552086 0.0631455828         0    0.18   0.14      0.68
24  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
25  0.27343750 0.6552086 0.0631455828         0    0.18   0.14      0.68
26  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
27  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
28  0.33984375 0.6552086 0.0631455828         0    0.18   0.14      0.68
29  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
30  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
31  0.69921875 0.6552086 0.0631455828         0    0.18   0.14      0.68
32  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
33  0.54687500 0.6552086 0.0631455828         0    0.18   0.14      0.68
34  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
35  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
36  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
37  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
38  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
39  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
40  0.73437500 0.6552086 0.0631455828         0    0.18   0.14      0.68
41  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
42  0.45312500 0.6552086 0.0631455828         0    0.18   0.14      0.68
43  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
44  0.32421875 0.6552086 0.0631455828         0    0.18   0.14      0.68
45  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
46  0.61328125 0.6552086 0.0631455828         0    0.18   0.14      0.68
47  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
48  0.43359375 0.6552086 0.0631455828         0    0.18   0.14      0.68
49  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
50  0.51562500 0.6552086 0.0631455828         0    0.18   0.14      0.68
51  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
52  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
53  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
54  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
55  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
56  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
57  0.14453125 0.6552086 0.0631455828         0    0.18   0.14      0.68
58  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
59  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
60  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
61  0.39062500 0.6552086 0.0631455828         0    0.18   0.14      0.68
62  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
63  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
64  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
65  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
66  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
67  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
68  0.49218750 0.6552086 0.0631455828         0    0.18   0.14      0.68
69  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
70  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
71  0.84765625 0.6552086 0.0631455828         0    0.18   0.14      0.68
72  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
73  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
74  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
75  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
76  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
77  0.31640625 0.6552086 0.0631455828         0    0.18   0.14      0.68
78  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
79  0.31250000 0.6552086 0.0631455828         0    0.18   0.14      0.68
80  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
81  0.15625000 0.6552086 0.0631455828         0    0.18   0.14      0.68
82  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
83  0.62500000 0.6552086 0.0631455828         0    0.18   0.14      0.68
84  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
85  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
86  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
87  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
88  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
89  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
90  0.39062500 0.6552086 0.0631455828         0    0.18   0.14      0.68
91  0.21093750 0.6552086 0.0631455828         0    0.18   0.14      0.68
92  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
93  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
94  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
95  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
96  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
97  1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
98  0.35546875 0.6552086 0.0631455828         0    0.18   0.14      0.68
99  0.35156250 0.6552086 0.0631455828         0    0.18   0.14      0.68
100 1.00000000 0.6552086 0.0631455828         0    0.18   0.14      0.68
