"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"213",0.521033898821765,0.00181450838496914,208,275,517,0.8
"413",0.508950094976846,0.00225766877373424,150,322,528,0.8
"224",0.504614645325467,0.00242495653106333,111,343,546,0.8
"327",0.494427826596816,0.00200850566049679,186,331,483,0.8
"129",0.491636687117929,0.00204575910930657,192,302,506,0.8
"15",0.482994263821268,0.00225135441764458,150,364,486,0.8
"339",0.479486663174035,0.00156927123198195,223,306,471,0.8
"83",0.490767735735229,0.00202858770993462,169,314,517,0.8
"16",0.476149968448792,0.00235371085149211,141,384,475,0.8
"217",0.48880875918769,0.00246051808714512,148,349,503,0.8
"234",0.499657156372376,0.0023569855045871,152,341,507,0.8
"90",0.517855748627106,0.00213270914267095,166,322,512,0.8
"158",0.496850163495216,0.00194340755827142,195,329,476,0.8
"291",0.506221867032925,0.00171310627313714,199,271,530,0.8
"431",0.500908761500837,0.00261792977456561,132,379,489,0.8
"182",0.523253205306187,0.00174321920498052,203,266,531,0.8
"78",0.493494058578192,0.00235005475422538,152,354,494,0.8
"89",0.511021282101206,0.00259419135562454,152,364,484,0.8
"210",0.488836366203439,0.00194175739669031,195,305,500,0.8
"342",0.491438392422165,0.00176746333288899,218,293,489,0.8
"245",0.48524293208628,0.00206311605286144,195,316,489,0.8
"221",0.493533606377674,0.00212479443698258,153,353,494,0.8
"402",0.505936639804501,0.00218751353631484,164,335,501,0.8
"2",0.489838722381981,0.00207454754498994,178,331,491,0.8
"418",0.529438811098297,0.00149755278440893,218,245,537,0.8
"114",0.52682195775654,0.0018119270648984,190,279,531,0.8
"440",0.463309152681768,0.00196541636040937,185,331,484,0.8
"63",0.514274589901507,0.00164712901020516,210,309,481,0.8
"107",0.503220077177912,0.00197914683361121,204,307,489,0.8
"272",0.519854859985884,0.00177667432279728,191,304,505,0.8
"394",0.475312978093042,0.00257339976455405,147,369,484,0.8
"395",0.495291193970461,0.00329245357736484,100,425,475,0.8
"81",0.476602975287546,0.00187116451768044,193,319,488,0.8
"332",0.493169405292275,0.00238422235785126,142,347,511,0.8
"212",0.514748340658952,0.00226728065530191,158,335,507,0.8
"394.1",0.475312978093042,0.00257339976455405,156,368,476,0.8
"93",0.491717507935228,0.00186946181441815,214,293,493,0.8
"265",0.493023155924163,0.00185024776067746,194,310,496,0.8
"87",0.501364067271541,0.00196100911779913,195,312,493,0.8
"256",0.4850894404231,0.00205318996914947,172,355,473,0.8
"185",0.490086910723099,0.0020625746705124,183,344,473,0.8
"325",0.495008651944161,0.00275736139470899,114,385,501,0.8
"296",0.512385708228933,0.0023386050144723,153,329,518,0.8
"230",0.506685937389541,0.00163548555331538,217,288,495,0.8
"433",0.508715800596895,0.00285959389857539,103,381,516,0.8
"73",0.512346910184739,0.00187985877280036,191,323,486,0.8
"406",0.50099891719785,0.00202835351410053,180,314,506,0.8
"212.1",0.514748340658952,0.00226728065530191,129,324,547,0.8
"55",0.507434884098018,0.00158411958234572,229,242,529,0.8
"129.1",0.491636687117929,0.00204575910930657,177,335,488,0.8
"229",0.517189080322873,0.00245301456050554,129,357,514,0.8
"38",0.479651985595708,0.00230245647212693,155,349,496,0.8
"297",0.466985966216573,0.00243308186508379,140,376,484,0.8
"136",0.519701512428628,0.00243321006666772,135,314,551,0.8
"114.1",0.52682195775654,0.0018119270648984,189,287,524,0.8
"299",0.487384975482757,0.00224885573844814,159,337,504,0.8
"392",0.512596561936229,0.00229784712722391,160,338,502,0.8
"286",0.505175729168998,0.0018328598619334,195,296,509,0.8
"82",0.489831542006891,0.0021023155652113,181,346,473,0.8
"117",0.494711708216273,0.00177123600357199,189,299,512,0.8
"176",0.494045128500767,0.00200202641143171,192,330,478,0.8
"98",0.498761783512856,0.00288392289969269,135,382,483,0.8
"431.1",0.500908761500837,0.00261792977456561,108,396,496,0.8
"245.1",0.48524293208628,0.00206311605286144,189,342,469,0.8
"324",0.508947893086633,0.00288617812033217,110,342,548,0.8
"291.1",0.506221867032925,0.00171310627313714,216,294,490,0.8
"375",0.485007285259821,0.00228432366841835,171,361,468,0.8
"163",0.499796541471178,0.00276002777061859,118,397,485,0.8
"291.2",0.506221867032925,0.00171310627313714,201,291,508,0.8
"167",0.519445029075959,0.00200759894637924,159,323,518,0.8
"228",0.495497606892296,0.00223696482288445,167,344,489,0.8
