"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"30",0.460666360634012,0.00709894555880495,21,502,477,0.2
"68",0.453931043598116,0.00904235846265347,11,541,448,0.2
"283",0.459667832412216,0.00781458391591007,6,527,467,0.2
"416",0.45649780726488,0.00898176682550697,5,539,456,0.2
"191",0.469553770820233,0.00761916570913277,13,541,446,0.2
"363",0.456605913432244,0.00786503740032649,12,526,462,0.2
"362",0.443480894526631,0.00904934693520236,8,545,447,0.2
"273",0.437901809809981,0.00846607526098238,8,568,424,0.2
"295",0.453718834219318,0.00871688080578992,12,544,444,0.2
"183",0.457748879278474,0.00919477770927057,4,520,476,0.2
"357",0.445808367934184,0.00898556936986692,9,562,429,0.2
"377",0.452737289960402,0.00797304647399013,11,532,457,0.2
"224",0.421169081057174,0.00865474782660661,6,572,422,0.2
"32",0.44282206217671,0.00944462599060394,7,555,438,0.2
"284",0.441341356175436,0.00838722453604917,8,547,445,0.2
"443",0.433813189541551,0.0102833036952861,2,586,412,0.2
"55",0.429369219265178,0.00853992422277229,6,533,461,0.2
"332",0.451339746983619,0.00651823451095681,16,548,436,0.2
"113",0.427579866038336,0.00867810459380284,2,560,438,0.2
"145",0.429588102793,0.00906953669662162,5,573,422,0.2
"90",0.465302775273813,0.00813471735495503,15,523,462,0.2
"359",0.463315563762558,0.00757044544214927,10,526,464,0.2
"295.1",0.453718834219318,0.00871688080578992,8,506,486,0.2
"192",0.436127667618375,0.00825177598629282,6,557,437,0.2
"189",0.449221783789912,0.00810541298153152,6,549,445,0.2
"139",0.425539583419998,0.00896483748101199,14,565,421,0.2
"13",0.446975254510573,0.00830532018065402,3,524,473,0.2
"144",0.468377209139169,0.00899807630086184,7,545,448,0.2
"295.2",0.453718834219318,0.00871688080578992,9,527,464,0.2
"173",0.422727750699949,0.00817469306338686,10,571,419,0.2
"369",0.432787526077587,0.00814503730811898,7,548,445,0.2
"269",0.441861509251045,0.0080978569539906,14,570,416,0.2
"82",0.436984254790709,0.0084149788471796,3,556,441,0.2
"388",0.434234806445063,0.00838004807505051,8,546,446,0.2
"253",0.456048060926186,0.00823545308996839,9,511,480,0.2
"222",0.449319300292082,0.00884830719604665,9,534,457,0.2
"261",0.427598577442012,0.0101171130180225,2,581,417,0.2
"449",0.475962456555801,0.00890910479923086,9,494,497,0.2
"428",0.420337411020313,0.0086371177284158,3,544,453,0.2
"28",0.430531231799673,0.00867362778199077,9,574,417,0.2
"437",0.432904117732917,0.00870366938209791,3,573,424,0.2
"148",0.441515306780532,0.0087212211775854,0,576,424,0.2
"449.1",0.475962456555801,0.00890910479923086,7,518,475,0.2
"258",0.450840869463097,0.00852467758104456,6,534,460,0.2
"214",0.445074356001738,0.00729350295271775,15,549,436,0.2
"423",0.419553815718959,0.0101824473092385,3,584,413,0.2
"233",0.455648681503066,0.00858056584821846,9,566,425,0.2
"448",0.462285719228221,0.00720472923105774,11,532,457,0.2
"444",0.442570459648212,0.00771548212397359,9,544,447,0.2
"237",0.442502560067491,0.00895049786316727,10,563,427,0.2
"402",0.448041484702293,0.00863070479409402,9,558,433,0.2
"242",0.431588172856861,0.00810158498734862,10,570,420,0.2
"436",0.420223141905488,0.00801826985954454,8,557,435,0.2
"18",0.453764070561478,0.00938978669766176,5,577,418,0.2
"389",0.436815371835146,0.00905340925442733,5,574,421,0.2
"240",0.460054030006375,0.00906563382805554,6,512,482,0.2
"206",0.423505221012773,0.00808057722744411,14,557,429,0.2
"363.1",0.456605913432244,0.00786503740032649,10,526,464,0.2
"8",0.443312415543406,0.00864158048182019,11,555,434,0.2
"92",0.434911664379133,0.00959517842868165,2,575,423,0.2
"270",0.434919633813328,0.00802880292237836,4,561,435,0.2
"307",0.449798182142138,0.00892682092681366,7,523,470,0.2
"142",0.461922270071467,0.00892927844758242,11,564,425,0.2
"375",0.442519988300911,0.00970386196805138,7,559,434,0.2
"15",0.438967343521446,0.00837159104875016,4,561,435,0.2
"147",0.436007464273333,0.00872810596898885,3,540,457,0.2
"215",0.435809147364436,0.00789709077149728,6,538,456,0.2
"353",0.429959870691971,0.0084961494940549,9,570,421,0.2
"229",0.430445661478139,0.00840524267633192,8,589,403,0.2
"95",0.426744370051254,0.00816079041627029,7,581,412,0.2
"261.1",0.427598577442012,0.0101171130180225,7,567,426,0.2
"436.1",0.420223141905488,0.00801826985954454,7,583,410,0.2
"341",0.447193268847863,0.00801160323804791,13,543,444,0.2
"159",0.45507874839905,0.00795545140857684,7,533,460,0.2
"332.1",0.451339746983619,0.00651823451095681,30,511,459,0.2
"207",0.452573354488103,0.00864967942444648,10,545,445,0.2
"83",0.439642961422948,0.00917071136895222,5,560,435,0.2
"191.1",0.469553770820233,0.00761916570913277,7,516,477,0.2
"263",0.45820808830223,0.00745573908174888,14,502,484,0.2
"24",0.446725982464408,0.0081683051764493,12,535,453,0.2
"153",0.451621226824182,0.00830721186528944,12,556,432,0.2
"198",0.434142532573537,0.00855044873018363,5,556,439,0.2
"263.1",0.45820808830223,0.00745573908174888,14,540,446,0.2
"298",0.438613396606435,0.00901326873394124,1,564,435,0.2
"76",0.463411142632993,0.00855226111536361,7,547,446,0.2
"233.1",0.455648681503066,0.00858056584821846,10,526,464,0.2
"200",0.471084659809645,0.00876311252022598,7,537,456,0.2
"20",0.447254254379648,0.00899503458378461,6,527,467,0.2
"262",0.435118227408865,0.00784322682517253,11,546,443,0.2
"339",0.447352482937062,0.00835452251515142,11,520,469,0.2
"155",0.441430187497511,0.00857946042497081,5,546,449,0.2
"60",0.429799662155624,0.00814319895031082,9,528,463,0.2
"56",0.428203295554901,0.00895646796481656,3,590,407,0.2
"5",0.448209545761007,0.00819281037727986,6,571,423,0.2
"176",0.454720668049644,0.00765388242818704,4,559,437,0.2
"76.1",0.463411142632993,0.00855226111536361,5,531,464,0.2
"235",0.437918967285824,0.00858656233833883,7,553,440,0.2
"252",0.433143241745963,0.00879710615638982,5,562,433,0.2
"350",0.446418328794733,0.00811003963554657,6,533,461,0.2
"45",0.42299306711986,0.00852324662275506,9,566,425,0.2
"217",0.469501559076862,0.00742581418990876,12,565,423,0.2
"68.1",0.453931043598116,0.00904235846265347,5,533,462,0.2
"271",0.450997839017653,0.00859331241671001,1,540,459,0.2
"220",0.449930693576843,0.00757487738879636,14,549,437,0.2
"24.1",0.446725982464408,0.0081683051764493,8,541,451,0.2
"79",0.446803353511147,0.00809923366745563,9,529,462,0.2
"301",0.468156838005055,0.0090652680876096,10,536,454,0.2
"303",0.446866478152017,0.00894477574527544,6,544,450,0.2
"118",0.47452156054152,0.00879536671577575,7,529,464,0.2
"68.2",0.453931043598116,0.00904235846265347,2,556,442,0.2
"214.1",0.445074356001738,0.00729350295271775,12,550,438,0.2
"238",0.432093966453753,0.00747505538374352,20,550,430,0.2
"366",0.449845233047925,0.00849023049718145,8,582,410,0.2
"330",0.433639505285437,0.00722921953699647,17,530,453,0.2
"38",0.447203655069572,0.00887707585183974,8,564,428,0.2
"79.1",0.446803353511147,0.00809923366745563,12,529,459,0.2
"206.1",0.423505221012773,0.00808057722744411,8,564,428,0.2
"362.1",0.443480894526631,0.00904934693520236,4,566,430,0.2
"339.1",0.447352482937062,0.00835452251515142,9,536,455,0.2
"164",0.436012032893973,0.00848176708031617,11,553,436,0.2
"229.1",0.430445661478139,0.00840524267633192,7,554,439,0.2
"66",0.434525334919485,0.00760245720067346,11,556,433,0.2
"221",0.43566455964614,0.00864784115490413,2,548,450,0.2
"12",0.449781793755309,0.00854135134787582,7,538,455,0.2
"171",0.451113239118463,0.0080484954085873,12,538,450,0.2
"430",0.438875554506587,0.00877486524438003,11,535,454,0.2
"444.1",0.442570459648212,0.00771548212397359,15,558,427,0.2
"229.2",0.430445661478139,0.00840524267633192,7,556,437,0.2
"274",0.444838369268279,0.00924829872767632,3,553,444,0.2
"52",0.447758996919281,0.00894026780368956,14,547,439,0.2
"345",0.450296167086371,0.00863939044311574,5,553,442,0.2
"112",0.434292841943985,0.00889805809137949,8,569,423,0.2
"89",0.427317279205715,0.00809327973382804,11,558,431,0.2
"70",0.43514085748896,0.00843719558249481,10,576,414,0.2
"270.1",0.434919633813328,0.00802880292237836,5,583,412,0.2
"271.1",0.450997839017653,0.00859331241671001,6,535,459,0.2
"246",0.434200535768718,0.00809115732872315,6,563,431,0.2
"249",0.44572064149293,0.00848159260132933,9,545,446,0.2
"177",0.433411922585427,0.00882565006790394,5,569,426,0.2
"387",0.459480100790773,0.0079514261108806,6,550,444,0.2
"387.1",0.459480100790773,0.0079514261108806,7,513,480,0.2
"51",0.44371007823051,0.00807836012601385,7,548,445,0.2
"20.1",0.447254254379648,0.00899503458378461,2,546,452,0.2
"107",0.433487722154899,0.00892535692652963,8,579,413,0.2
"47",0.46626510597976,0.00798766244272068,7,531,462,0.2
"311",0.464941307432588,0.00896916782167851,3,511,486,0.2
"307.1",0.449798182142138,0.00892682092681366,9,523,468,0.2
"302",0.453911685252342,0.00934361368733783,4,570,426,0.2
"401",0.430420811195288,0.00835160152089486,8,559,433,0.2
"93",0.461434952989034,0.00812761287931383,14,512,474,0.2
"189.1",0.449221783789912,0.00810541298153152,10,547,443,0.2
"378",0.419960114554734,0.00845528142013451,3,550,447,0.2
"128",0.443295508236466,0.00867298206255039,6,558,436,0.2
"305",0.457453214027142,0.00937529191981929,3,562,435,0.2
"221.1",0.43566455964614,0.00864784115490413,9,564,427,0.2
"67",0.448245067176702,0.00882543047101986,8,563,429,0.2
"405",0.443052739748668,0.00872618206038856,5,537,458,0.2
"193",0.44442639293058,0.00802510468538263,6,552,442,0.2
"47.1",0.46626510597976,0.00798766244272068,8,539,453,0.2
"43",0.414092077307335,0.00863086360104399,5,558,437,0.2
"380",0.429853738406306,0.00826115670059599,9,553,438,0.2
"165",0.463812595734804,0.00798703678590168,9,545,446,0.2
"303.1",0.446866478152017,0.00894477574527544,2,522,476,0.2
"434",0.446562531517948,0.0076595176169901,11,561,428,0.2
"369.1",0.432787526077587,0.00814503730811898,8,554,438,0.2
"114",0.44279652139082,0.00764655063810622,19,540,441,0.2
"176.1",0.454720668049644,0.00765388242818704,10,536,454,0.2
"85",0.45046687399552,0.00778777223889411,14,534,452,0.2
"10",0.444325266680078,0.00781444240593282,7,555,438,0.2
"68.3",0.453931043598116,0.00904235846265347,11,568,421,0.2
"276",0.450536191194115,0.00851778154679129,7,535,458,0.2
"164.1",0.436012032893973,0.00848176708031617,7,576,417,0.2
"288",0.458161252978663,0.00869613180289296,10,531,459,0.2
"29",0.435873312425272,0.00749856532061196,13,564,423,0.2
"134",0.449844773752214,0.0075915407940546,9,516,475,0.2
"404",0.443811210081923,0.00886999898233476,9,545,446,0.2
"247",0.439033313584108,0.00854676860261862,10,549,441,0.2
"290",0.436656552569495,0.00914515983169953,8,564,428,0.2
"8.1",0.443312415543406,0.00864158048182019,3,549,448,0.2
"403",0.453913812070271,0.00765861198562453,9,519,472,0.2
"23",0.450699810417519,0.00815993463533051,10,550,440,0.2
"380.1",0.429853738406306,0.00826115670059599,13,561,426,0.2
"408",0.444624813223263,0.00871680434605887,9,529,462,0.2
"48",0.456494382913522,0.00843860973408584,6,561,433,0.2
"188",0.435221183332861,0.00906720971235005,7,576,417,0.2
"53",0.445501612002209,0.00903720098292376,3,557,440,0.2
