"","prob.meio","prob.mito","Euploid","Mosaic Aneuploid","Fully Aneuploid","misclassification"
"80",0.519680238799184,0.00022805526507186,430,52,518,1
"220",0.518549284718959,0.000139908917112142,452,34,514,1
"155",0.524572777809856,7.54222822282153e-05,482,15,503,1
"192",0.520249821606983,9.293296488501e-05,442,28,530,1
"160",0.513622535418177,1.39051053108174e-05,485,4,511,1
"378",0.494196912764541,0.000243956186152434,424,60,516,1
"258",0.521024329653017,5.66318176045945e-05,503,10,487,1
"30",0.529874783730097,5.93460393833902e-06,498,1,501,1
"2",0.504632668292063,7.49263923509221e-05,470,21,509,1
"372",0.499246618974625,0.000179287391893163,428,44,528,1
"47",0.516321281284882,0.000134438186722405,426,26,548,1
"184",0.533311192705462,0.000380495734185869,363,88,549,1
"125",0.507434711877892,1.4496584241207e-05,505,5,490,1
"390",0.517809421924265,0.000438161702355627,404,82,514,1
"52",0.533449778681136,5.17815944129344e-05,465,11,524,1
"120",0.517814245698626,2.27994210027609e-05,485,3,512,1
"401",0.524929431969569,0.000483437881059413,369,88,543,1
"390.1",0.517809421924265,0.000438161702355627,377,96,527,1
"107",0.524737884519546,4.41641810737423e-05,466,12,522,1
"393",0.517784817727198,0.000147841121486663,454,33,513,1
"123",0.500849238083338,1.01624368798239e-05,507,2,491,1
"413",0.543392873809819,0.000180345965201021,422,44,534,1
"128",0.545050011304606,2.58603474036147e-05,467,8,525,1
"335",0.533772917778823,5.19000072026468e-05,473,7,520,1
"282",0.512396858099593,0.000223188204571124,429,41,530,1
"18",0.509122109505296,1.00713006008e-05,495,0,505,1
"292",0.496054120169396,7.2825403330587e-05,508,17,475,1
"375",0.499998428820444,0.00047499263263127,397,122,481,1
"171",0.509700110926885,0.000256558105629869,424,51,525,1
"187",0.513479934677548,5.90498964269415e-05,498,15,487,1
"322",0.501640654880887,0.000173729131784093,454,44,502,1
"353",0.527135708186664,9.34263039090228e-05,455,23,522,1
"451",0.525143161180758,0.000145066347464788,415,30,555,1
"162",0.517774753704003,2.96952508302379e-05,494,15,491,1
"105",0.530712229983055,6.31678893515774e-05,472,16,512,1
"123.1",0.500849238083338,1.01624368798239e-05,509,1,490,1
"126",0.520711527716925,3.8606631860654e-05,466,7,527,1
"99",0.498959697084576,0.00020294717042387,449,43,508,1
"202",0.493424078026643,0.000283199289728159,434,64,502,1
"344",0.509625626418437,0.000121708981638766,446,27,527,1
"155.1",0.524572777809856,7.54222822282153e-05,462,14,524,1
"76",0.509215306005189,0.00025615788894552,431,49,520,1
"194",0.504427233127609,6.05825688682039e-05,469,18,513,1
"295",0.520747470277889,0.000226921667044026,433,63,504,1
"281",0.503194485158901,0.000177023540281505,428,47,525,1
"190",0.515956235726456,8.68123695219892e-05,466,18,516,1
"114",0.502471062359463,0.000159502001739236,448,42,510,1
"122",0.520216236374479,0.000212005081889375,422,51,527,1
"326",0.505367717753162,0.000129284088749749,458,38,504,1
"194.1",0.504427233127609,6.05825688682039e-05,449,17,534,1
"54",0.526165477934045,4.03329422803762e-05,480,9,511,1
"172",0.518342026168321,8.60006349202446e-05,472,24,504,1
"281.1",0.503194485158901,0.000177023540281505,453,52,495,1
"49",0.512261091548358,1.9492081271042e-05,510,1,489,1
"405",0.512397331811447,0.000172068392315456,445,36,519,1
"62",0.510476397441717,2.34959382904313e-05,474,4,522,1
"163",0.515981572781853,7.00389287481136e-05,459,17,524,1
"166",0.528537714032249,0.00013664356505694,411,31,558,1
"268",0.540188659896554,0.000166275138807046,419,30,551,1
"299",0.518378778777238,0.000117610975049434,465,21,514,1
"414",0.529171128757849,0.000200366627305749,418,36,546,1
"34",0.519248698553498,1.60790413807531e-05,508,1,491,1
"222",0.52078844486606,0.000274653667419765,400,55,545,1
"49.1",0.512261091548358,1.9492081271042e-05,503,5,492,1
"274",0.516781298159398,0.00027752186034241,430,65,505,1
"30.1",0.529874783730097,5.93460393833902e-06,441,1,558,1
"402",0.5190779419222,0.00035644475838585,394,62,544,1
"113",0.531051120515977,5.10775408896261e-05,466,6,528,1
"253",0.534215680612273,0.000270414905948685,426,64,510,1
"63",0.493726957813934,9.01957036114073e-05,498,15,487,1
"188",0.506937947010073,5.97103429427884e-05,442,13,545,1
"152",0.527118119974724,8.4964101782024e-05,467,17,516,1
"137",0.514152605339846,1.56543090796066e-05,503,8,489,1
"191",0.525471293381751,6.07729776783333e-05,468,19,513,1
"414.1",0.529171128757849,0.000200366627305749,410,44,546,1
"23",0.507546683523778,1.37069829029223e-05,502,3,495,1
"405.1",0.512397331811447,0.000172068392315456,459,40,501,1
"119",0.542938226412576,8.06953510010435e-05,434,20,546,1
"226",0.519756210217726,4.49764955246879e-05,470,10,520,1
"141",0.519055254077465,1.09928612789366e-05,487,3,510,1
"441",0.504300266515272,0.000111538146067784,465,26,509,1
"373",0.524011798010472,0.000115033929582892,440,33,527,1
"12",0.508921335787635,0.000127674292378838,448,28,524,1
"355",0.493976071017063,0.000107053947207717,494,24,482,1
"426",0.538559312365167,0.000250231426263927,379,49,572,1
"67",0.527265584103494,9.64273885059298e-05,451,20,529,1
"421",0.528045858325903,0.000270154155366134,399,67,534,1
"357",0.509683635269072,0.00018255059135012,435,58,507,1
"323",0.522006227369832,0.000250716926632502,427,52,521,1
"38",0.533135238931483,7.41740631518411e-05,460,21,519,1
"219",0.552875258563351,6.56203451926819e-06,459,5,536,1
"137.1",0.514152605339846,1.56543090796066e-05,492,1,507,1
"295.1",0.520747470277889,0.000226921667044026,423,53,524,1
"445",0.49707240581254,0.000212125433136628,447,47,506,1
"112",0.531826087883089,6.66145307678123e-05,436,12,552,1
"451.1",0.525143161180758,0.000145066347464788,478,30,492,1
"353.1",0.527135708186664,9.34263039090228e-05,463,17,520,1
"181",0.500292345937781,0.000158116261158102,453,37,510,1
"248",0.526846891504558,0.000135166744363558,438,32,530,1
"36",0.509784592853563,8.68435721672284e-05,439,19,542,1
"209",0.539270188348216,0.000118797639260152,455,34,511,1
"376",0.502949495535906,0.000261714083386231,443,76,481,1
"79",0.4988087859547,0.000219271915333542,444,64,492,1
"42",0.530979557944532,0.000253342991364065,419,68,513,1
"177",0.531623814641032,0.000115965009437533,456,26,518,1
"227",0.519702863183849,9.18326878464044e-05,449,37,514,1
"320",0.503998257339189,9.18389371899576e-05,461,22,517,1
"97",0.532649974471208,0.000185306806967369,417,44,539,1
"217",0.534011378238818,0.00017885361364353,448,39,513,1
"373.1",0.524011798010472,0.000115033929582892,464,26,510,1
"138",0.531298990263681,7.98077586048116e-06,462,1,537,1
"142",0.497030296733241,4.58723965716361e-05,488,14,498,1
"51",0.471342372002524,0.000193963658141876,469,51,480,1
"170",0.509073933948566,9.58917124663836e-05,467,15,518,1
"111",0.528893615001347,3.43651028325174e-06,458,2,540,1
"296",0.516183366989357,0.000581764988642847,358,124,518,1
"408",0.513268194347114,0.000417731186208186,369,91,540,1
"193",0.505233340239729,8.02618667361511e-05,489,19,492,1
"339",0.498620642061674,0.000379175633885522,393,85,522,1
"320.1",0.503998257339189,9.18389371899576e-05,469,26,505,1
"286",0.536443123406474,0.000295367698867321,429,66,505,1
