"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.319248997506695,0.0781483714121407,0,0.241,0.163,0.596,0.00187841867012417
"2",0.279337557871959,0.0932640874423539,0,0.241,0.163,0.596,0.00187841867012417
"3",0.31526993026558,0.0867427773926811,0,0.241,0.163,0.596,0.00187841867012417
"4",0.25910019609399,0.0926670923905892,0,0.241,0.163,0.596,0.00187841867012417
"5",0.316588795538699,0.0836953288541882,0,0.241,0.163,0.596,0.00187841867012417
"6",0.312132645013584,0.0817988921395111,0,0.242,0.163,0.595,0.00187841867012417
"7",0.320407750293908,0.087116749839932,0,0.242,0.163,0.595,0.00187841867012417
"8",0.306860555674508,0.0887844966118043,0,0.242,0.163,0.595,0.00187841867012417
"9",0.274118763649394,0.0924646762974392,0,0.242,0.163,0.595,0.00187841867012417
"10",0.259586742454394,0.0971200759180196,0,0.242,0.163,0.595,0.00187841867012417
"11",0.278299559549426,0.0891535096973615,0,0.24,0.163,0.597,0.00187841867012417
"12",0.249973458547732,0.0971294024063474,0,0.24,0.163,0.597,0.00187841867012417
"13",0.288284932296837,0.0942832809367754,0,0.24,0.163,0.597,0.00187841867012417
"14",0.274957682680993,0.0873570646697787,0,0.24,0.163,0.597,0.00187841867012417
"15",0.292670331959674,0.0880182034022567,0,0.24,0.163,0.597,0.00187841867012417
"16",0.332327234760629,0.0842088043735319,0,0.24,0.163,0.597,0.00187841867012417
"17",0.245252560890051,0.0982733427730063,0,0.241,0.162,0.597,0.00187841867012417
"18",0.343271216117006,0.0774216887398116,0,0.241,0.162,0.597,0.00187841867012417
"19",0.324740358795405,0.0823629360776748,0,0.241,0.162,0.597,0.00187841867012417
"20",0.272699889493625,0.0845111623110878,0,0.242,0.162,0.596,0.00187841867012417
"21",0.310135733459515,0.0910008235349161,0,0.242,0.162,0.596,0.00187841867012417
"22",0.309734712272543,0.0862460703970264,0,0.242,0.162,0.596,0.00187841867012417
"23",0.337622709045989,0.0806955577531802,0,0.243,0.163,0.594,0.00187841867012417
"24",0.319614944929541,0.0827008736666397,0,0.243,0.163,0.594,0.00187841867012417
"25",0.302391333625128,0.089702291871047,0,0.243,0.163,0.594,0.00187841867012417
"26",0.28840904694368,0.0893178451336024,0,0.243,0.163,0.594,0.00187841867012417
"27",0.210445688121313,0.105385692132844,0,0.243,0.163,0.594,0.00187841867012417
"28",0.330797923723177,0.0764729205561362,0,0.239,0.163,0.598,0.00187841867012417
"29",0.385806058629048,0.0826089268106909,0,0.239,0.163,0.598,0.00187841867012417
"30",0.283223503181219,0.0913313159571177,0,0.239,0.163,0.598,0.00187841867012417
"31",0.285599825330639,0.0858809039761952,0,0.239,0.163,0.598,0.00187841867012417
"32",0.27594164533822,0.0933950447871239,0,0.239,0.163,0.598,0.00187841867012417
