"","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","weights"
"1",0.500421051758543,0.00104477666742735,0,0.387,0.188,0.425,0.0249062511982064
"2",0.513732293955242,0.000547337305369526,0,0.39,0.188,0.422,0.0249062511982064
"3",0.538507572469481,0.000487559471322058,0,0.387,0.183,0.43,0.0249062511982064
"4",0.514482361002448,0.000395116295343697,0,0.388,0.19,0.422,0.0249062511982064
"5",0.48104208196246,0.00045317139386729,0,0.388,0.19,0.422,0.0249062511982064
"6",0.538998408231459,0.000498125445105111,0,0.386,0.19,0.424,0.0249062511982064
"7",0.538652868875151,0.000542902863378971,0,0.391,0.189,0.42,0.0249062511982064
"8",0.489941564309551,0.00134401157034925,0,0.387,0.192,0.421,0.0249062511982064
"9",0.508142225875653,0.000420673828887317,0,0.383,0.185,0.432,0.0249062511982064
"10",0.544883811201117,0.000124074353358717,0,0.386,0.192,0.422,0.0249062511982064
"11",0.519207774642377,0.000972813353045992,0,0.383,0.19,0.427,0.0249062511982064
"12",0.511839277578197,0.00134580050476039,0,0.384,0.192,0.424,0.0249062511982064
"13",0.497843130931057,0.00136998991044379,0,0.384,0.192,0.424,0.0249062511982064
"14",0.512622216560763,0.000363453886820734,0,0.39,0.192,0.418,0.0249062511982064
"15",0.511672135956506,0.00201301972932349,0,0.384,0.193,0.423,0.0249062511982064
"16",0.531154330721872,0.00286661906862334,0,0.392,0.191,0.417,0.0249062511982064
"17",0.487553936030542,0.00137412802104348,0,0.391,0.178,0.431,0.0249062511982064
"18",0.494122502593966,0.000963899000128616,0,0.395,0.187,0.418,0.0249062511982064
"19",0.506856945582523,0.000429676355640783,0,0.381,0.191,0.428,0.0249062511982064
"20",0.489190776907919,0.00220424873978421,0,0.396,0.183,0.421,0.0249062511982064
"21",0.515393628945475,0.00156654111646182,0,0.394,0.19,0.416,0.0249062511982064
"22",0.539072313769483,0.000499058320817192,0,0.396,0.186,0.418,0.0249062511982064
"23",0.526749769410832,0.000954413103104864,0,0.382,0.194,0.424,0.0249062511982064
"24",0.498420626363857,0.000947684727956406,0,0.383,0.195,0.422,0.0249062511982064
"25",0.516601132373549,0.00182768749091681,0,0.396,0.18,0.424,0.0249062511982064
"26",0.51579399093575,0.000617226140056542,0,0.389,0.195,0.416,0.0249062511982064
"27",0.519744374785079,0.00128471129816557,0,0.384,0.196,0.42,0.0249062511982064
"28",0.511913687808112,0.000665753608010893,0,0.379,0.191,0.43,0.0249062511982064
"29",0.53857302559561,1.28642649467093e-05,0,0.382,0.18,0.438,0.0249062511982064
"30",0.50259149915214,0.00188414006641897,0,0.388,0.196,0.416,0.0249062511982064
"31",0.505336236128146,0.00125965801721113,0,0.392,0.194,0.414,0.0249062511982064
"32",0.531769290013512,0.000333619333939954,0,0.381,0.195,0.424,0.0249062511982064
"33",0.517356847514535,0.000165320391190102,0,0.381,0.195,0.424,0.0249062511982064
"34",0.530749523448636,9.80454001644698e-05,0,0.38,0.194,0.426,0.0249062511982064
"35",0.490675791283673,0.00392940273684019,0,0.389,0.196,0.415,0.0249062511982064
"36",0.529808287047287,0.00273639609528959,0,0.378,0.189,0.433,0.0249062511982064
"37",0.504077620844193,0.00023573956780272,0,0.398,0.181,0.421,0.0249062511982064
"38",0.501774231064105,0.00271390043840653,0,0.381,0.196,0.423,0.0249062511982064
"39",0.551097349394946,0.00021216523185124,0,0.378,0.192,0.43,0.0249062511982064
"40",0.500505002229392,0.00025822422145749,0,0.385,0.176,0.439,0.0249062511982064
"41",0.509709494390404,0.00174227560084534,0,0.391,0.196,0.413,0.000297338339285853
"42",0.487008319303078,0.00343746391109595,0,0.384,0.198,0.418,0.000379855899685341
"43",0.51458341871282,0.000623498008994351,0,0.383,0.198,0.419,0.00029759283942878
