"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","misdiagnosed.rates"
"44",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"45",0.30078125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"46",0.1640625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"47",0.2578125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"48",0.17578125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"49",0.19140625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"50",0.640625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"51",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"52",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"53",0.22265625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"54",0.8203125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"55",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"56",0.14453125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"57",0.1796875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"58",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"59",0.1328125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"60",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"61",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"62",0.453125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"63",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"64",0.17578125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"65",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"66",0.1953125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"67",0.29296875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"68",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"69",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"70",0.09765625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"71",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"72",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"73",0.16796875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"74",0.55859375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"75",0.20703125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"76",0.16796875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"77",0.234375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"78",0.21484375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"79",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"80",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"81",0.1171875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"82",0.1328125,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"83",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"84",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"85",0.54296875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"86",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"87",0.21484375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"88",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"89",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"90",0.28515625,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"91",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"92",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"93",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"94",0.44921875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"95",0.375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"96",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"97",0.19921875,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"98",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"99",0.37109375,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"100",1,0.470824679126963,0.0383176410105079,0.0618497903924435,0.26,0.2,0.54,0.6
"101",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"102",0.03125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"103",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"104",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"105",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"106",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"107",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"108",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"109",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"110",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"111",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"112",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"113",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"114",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"115",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"116",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"117",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"118",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"119",0.1328125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"120",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"121",0.015625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"122",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"123",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"124",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"125",0.0390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"126",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"127",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"128",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"129",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"130",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"131",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"132",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"133",0.01171875,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"134",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"135",0.0234375,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"136",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"137",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"138",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"139",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"140",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"141",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"142",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"143",0.01953125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"144",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"145",0.0234375,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"146",0.015625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"147",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"148",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"149",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"150",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"151",0.01171875,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"152",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"153",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"154",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"155",0.01953125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"156",0.015625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"157",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"158",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"159",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"160",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"161",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"162",0.3125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"163",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"164",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"165",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"166",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"167",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"168",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"169",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"170",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"171",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"172",0.01171875,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"173",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"174",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"175",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"176",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"177",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"178",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"179",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"180",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"181",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"182",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"183",0.015625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"184",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"185",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"186",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"187",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"188",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"189",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"190",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"191",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"192",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"193",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"194",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"195",1,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"196",0.00390625,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"197",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"198",0.01171875,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"199",0.0078125,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"200",0,0.599653624696657,0.00205188477411866,0.0501331919804215,0.49,0.01,0.5,0.6
"201",0.3125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"202",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"203",0.09765625,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"204",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"205",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"206",0.3828125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"207",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"208",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"209",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"210",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"211",0.09375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"212",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"213",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"214",0.4375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"215",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"216",0.33203125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"217",0.171875,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"218",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"219",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"220",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"221",0.1171875,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"222",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"223",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"224",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"225",0.328125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"226",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"227",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"228",0.3671875,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"229",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"230",0.10546875,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"231",0.3359375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"232",0.6328125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"233",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"234",0.078125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"235",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"236",0.22265625,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"237",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"238",0.17578125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"239",0.30859375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"240",0.45703125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"241",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"242",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"243",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"244",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"245",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"246",0.08203125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"247",0.24609375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"248",0.0859375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"249",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"250",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"251",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"252",0.1015625,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"253",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"254",0.14453125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"255",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"256",0.30859375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"257",0.125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"258",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"259",0.17578125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"260",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"261",0.18359375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"262",0.34375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"263",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"264",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"265",0.28125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"266",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"267",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"268",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"269",0.29296875,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"270",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"271",0.21484375,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"272",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"273",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"274",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"275",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"276",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"277",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"278",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"279",0.578125,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"280",0.12890625,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"281",0.1640625,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"282",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"283",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"284",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
"285",1,0.557427044957876,0.0315354135818779,0.0250884301494807,0.26,0.13,0.61,0.6
