"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","misdiagnosed.rates"
"1",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"2",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"3",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"4",0.0546875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"5",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"6",0.19140625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"7",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"8",0.02734375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"9",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"10",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"11",0.1171875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"12",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"13",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"14",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"15",0.10546875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"16",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"17",0.125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"18",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"19",0.02734375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"20",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"21",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"22",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"23",0.05078125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"24",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"25",0.109375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"26",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"27",0.12890625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"28",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"29",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"30",0.0625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"31",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"32",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"33",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"34",0.07421875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"35",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"36",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"37",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"38",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"39",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"40",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"41",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"42",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"43",0.5390625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"44",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"45",0.05859375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"46",0.10546875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"47",0.0703125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"48",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"49",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"50",0.046875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"51",0.0546875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"52",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"53",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"54",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"55",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"56",0.05078125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"57",0.046875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"58",0.02734375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"59",0.06640625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"60",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"61",0.109375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"62",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"63",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"64",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"65",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"66",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"67",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"68",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"69",0.09765625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"70",0.03125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"71",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"72",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"73",0.05859375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"74",0.09375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"75",0.27734375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"76",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"77",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"78",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"79",0.19921875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"80",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"81",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"82",0.0625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"83",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"84",0.109375,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"85",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"86",0.50390625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"87",0.6640625,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"88",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"89",0.046875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"90",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"91",0.07421875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"92",0.01953125,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"93",0.2421875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"94",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"95",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"96",0.07421875,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
"97",1,0.568127418868244,0.0180544534232467,0.897145314374939,0.22,0.17,0.61,0.7
