"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","misdiagnosed.rates"
"95",0.08984375,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"96",0.03515625,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"97",1,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"98",0.3671875,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"99",0.05859375,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"100",1,0.561068528564647,0.018681044690311,0.222754441667348,0.26,0.14,0.6,1
"101",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"102",0.0703125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"103",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"104",0.08203125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"105",0.19140625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"106",0.03125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"107",0.33203125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"108",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"109",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"110",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"111",0.140625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"112",0.06640625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"113",0.04296875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"114",0.07421875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"115",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"116",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"117",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"118",0.03125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"119",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"120",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"121",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"122",0.1015625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"123",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"124",0.09375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"125",0.17578125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"126",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"127",0.15625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"128",0.5078125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"129",0.140625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"130",0.01953125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"131",0.046875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"132",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"133",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"134",0.14453125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"135",0.08984375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"136",0.02734375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"137",0.08984375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"138",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"139",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"140",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"141",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"142",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"143",0.11328125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"144",0.0390625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"145",0.5390625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"146",0.01171875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"147",0.0078125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"148",0.203125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"149",0.05078125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"150",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"151",0.06640625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"152",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"153",0.05078125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"154",0.07421875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"155",0.04296875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"156",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"157",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"158",0.05078125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"159",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"160",0.0703125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"161",0.06640625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"162",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"163",0.0234375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"164",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"165",0.390625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"166",0.0625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"167",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"168",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"169",0.0625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"170",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"171",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"172",0.0703125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"173",0.01953125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"174",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"175",0.04296875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"176",0.1015625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"177",0.08203125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"178",0.015625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"179",0.1015625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"180",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"181",0.0546875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"182",0.0859375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"183",0.0390625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"184",0.046875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"185",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"186",0.046875,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"187",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"188",0.02734375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"189",0.09765625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"190",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"191",0.05859375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"192",0.05859375,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"193",0,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"194",0.15625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"195",0.11328125,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"196",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"197",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"198",0.15625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"199",1,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"200",0.09765625,0.385434764204547,0.013471060199663,0.162579296855256,0.48,0.12,0.4,1
"201",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"202",0.01171875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"203",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"204",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"205",0.0234375,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"206",0.07421875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"207",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"208",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"209",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"210",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"211",0.03125,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"212",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"213",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"214",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"215",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"216",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"217",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"218",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"219",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"220",0.0703125,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"221",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"222",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"223",0.00390625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"224",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"225",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"226",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"227",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"228",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"229",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"230",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"231",0.01171875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"232",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"233",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"234",0.015625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"235",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"236",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"237",0.08203125,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"238",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"239",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"240",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"241",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"242",0.01953125,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"243",0.07421875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"244",0.0234375,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"245",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"246",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"247",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"248",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"249",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"250",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"251",0.00390625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"252",0.01171875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"253",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"254",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"255",0.0625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"256",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"257",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"258",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"259",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"260",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"261",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"262",0.2734375,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"263",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"264",0.03515625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"265",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"266",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"267",0.015625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"268",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"269",0.00390625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"270",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"271",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"272",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"273",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"274",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"275",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"276",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"277",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"278",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"279",0,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"280",0.25390625,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"281",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"282",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"283",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"284",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"285",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"286",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"287",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"288",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"289",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"290",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"291",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"292",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"293",0.0078125,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"294",0,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"295",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"296",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"297",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"298",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"299",1,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"300",0.046875,0.802443351596594,0.00500030722469091,0.866783094359562,0.21,0.03,0.76,1
"301",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"302",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"303",0.0703125,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"304",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"305",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"306",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"307",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"308",0.02734375,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
"309",1,0.720769510371611,0.0152364200912416,0.0130238276906312,0.16,0.08,0.76,1
