"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","misdiagnosed.rates"
"37",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"38",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"39",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"40",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"41",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"42",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"43",0.03125,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"44",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"45",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"46",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"47",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"48",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"49",0.0625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"50",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"51",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"52",0.0078125,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"53",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"54",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"55",0.015625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"56",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"57",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"58",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"59",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"60",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"61",0.0078125,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"62",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"63",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"64",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"65",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"66",0.03125,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"67",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"68",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"69",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"70",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"71",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"72",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"73",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"74",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"75",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"76",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"77",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"78",0.015625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"79",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"80",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"81",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"82",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"83",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"84",0.015625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"85",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"86",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"87",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"88",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"89",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"90",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"91",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"92",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"93",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"94",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"95",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"96",0,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"97",1,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"98",0.015625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"99",0.0078125,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"100",0.00390625,0.240162407280877,0.000994217116385698,0.906111740041524,0.67,0.02,0.31,0.9
"101",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"102",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"103",0.05078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"104",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"105",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"106",0.00390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"107",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"108",0.08984375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"109",0.0078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"110",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"111",0.02734375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"112",0.0078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"113",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"114",0.08203125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"115",0.03125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"116",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"117",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"118",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"119",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"120",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"121",0,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"122",0.0546875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"123",0.1640625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"124",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"125",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"126",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"127",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"128",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"129",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"130",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"131",0.15234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"132",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"133",0.046875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"134",0.03515625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"135",0.05078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"136",0.0078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"137",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"138",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"139",0.0390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"140",0.0625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"141",0.03125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"142",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"143",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"144",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"145",0.02734375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"146",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"147",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"148",0.00390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"149",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"150",0.1015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"151",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"152",0.125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"153",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"154",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"155",0.14453125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"156",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"157",0.05078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"158",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"159",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"160",0.0546875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"161",0.00390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"162",0.02734375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"163",0.125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"164",0.046875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"165",0.14453125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"166",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"167",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"168",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"169",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"170",0.03125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"171",0.13671875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"172",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"173",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"174",0.11328125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"175",0.05078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"176",0.07421875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"177",0.0546875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"178",0.01953125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"179",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"180",0.0078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"181",0.0078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"182",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"183",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"184",0.03125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"185",0.08203125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"186",0.0390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"187",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"188",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"189",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"190",0.0390625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"191",0.0234375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"192",1,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"193",0.078125,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"194",0.015625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"195",0.03515625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"196",0.07421875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"197",0.02734375,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"198",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"199",0.01171875,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"200",0.15625,0.276006979867816,0.00810759072192013,0.602746078744531,0.6,0.15,0.25,0.9
"201",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"202",0.046875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"203",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"204",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"205",0.1484375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"206",0.12890625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"207",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"208",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"209",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"210",0.09375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"211",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"212",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"213",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"214",0.06640625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"215",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"216",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"217",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"218",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"219",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"220",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"221",0.1484375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"222",0.1640625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"223",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"224",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"225",0.1328125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"226",0.0859375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"227",0.125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"228",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"229",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"230",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"231",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"232",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"233",0.12109375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"234",0.05078125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"235",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"236",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"237",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"238",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"239",0.16015625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"240",0.08203125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"241",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"242",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"243",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"244",0.71484375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"245",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"246",0.1484375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"247",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"248",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"249",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"250",0.1328125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"251",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"252",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"253",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"254",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"255",0.0234375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"256",0.22265625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"257",0.296875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"258",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"259",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"260",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"261",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"262",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"263",0.078125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"264",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"265",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"266",0.2578125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"267",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"268",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"269",0.2421875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"270",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"271",0.1796875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"272",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"273",0.19140625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"274",0.1640625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"275",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"276",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"277",0.18359375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"278",0.15234375,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"279",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"280",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"281",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"282",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"283",0.06640625,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"284",0.1875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"285",0.1875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"286",0.07421875,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"287",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"288",0.3125,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"289",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
"290",1,0.670831956434995,0.0236362623982131,0.100933054927737,0.23,0.14,0.63,0.9
