"","prop.aneu","prob.meio","prob.mito","dispersal","euploid","mosaic","aneuploid","misdiagnosed.rates"
"24",0.109375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"25",0.0625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"26",0.140625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"27",0.11328125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"28",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"29",0.15234375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"30",0.26953125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"31",0.13671875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"32",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"33",0.13671875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"34",0.1015625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"35",0.20703125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"36",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"37",0.15234375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"38",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"39",0.10546875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"40",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"41",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"42",0.2578125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"43",0.16015625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"44",0.32421875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"45",0.21875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"46",0.14453125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"47",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"48",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"49",0.08203125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"50",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"51",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"52",0.11328125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"53",0.1328125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"54",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"55",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"56",0.109375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"57",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"58",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"59",0.52734375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"60",0.4609375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"61",0.33984375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"62",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"63",0.125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"64",0.1953125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"65",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"66",0.0546875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"67",0.16796875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"68",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"69",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"70",0.609375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"71",0.16796875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"72",0.11328125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"73",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"74",0.171875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"75",0.22265625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"76",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"77",0.65234375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"78",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"79",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"80",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"81",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"82",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"83",0.08984375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"84",0.06640625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"85",0.25390625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"86",0.4140625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"87",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"88",0.1796875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"89",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"90",0.078125,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"91",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"92",1,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"93",0.21484375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"94",0.375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"95",0.7734375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"96",0.16796875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"97",0.08984375,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"98",0.2890625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"99",0.23046875,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"100",0.16015625,0.495701119769365,0.0303337492514402,0.192715998273343,0.35,0.23,0.42,0.4
"101",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"102",0.1015625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"103",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"104",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"105",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"106",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"107",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"108",0.046875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"109",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"110",0.15625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"111",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"112",0.17578125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"113",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"114",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"115",0.0234375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"116",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"117",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"118",0.0546875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"119",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"120",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"121",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"122",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"123",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"124",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"125",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"126",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"127",0.12109375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"128",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"129",0.06640625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"130",0.0234375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"131",0.08984375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"132",0.1953125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"133",0.078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"134",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"135",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"136",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"137",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"138",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"139",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"140",0.21484375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"141",0.09375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"142",0.125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"143",0.01171875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"144",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"145",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"146",0.1171875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"147",0.08203125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"148",0.07421875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"149",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"150",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"151",0.06640625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"152",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"153",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"154",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"155",0.04296875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"156",0.27734375,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"157",0.078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"158",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"159",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"160",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"161",0.06640625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"162",0.0390625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"163",0.06640625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"164",0.3828125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"165",0.19921875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"166",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"167",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"168",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"169",0.55078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"170",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"171",0.15625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"172",0.13671875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"173",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"174",0.0546875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"175",0.265625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"176",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"177",0.046875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"178",0.04296875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"179",0.55078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"180",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"181",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"182",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"183",0.0546875,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"184",0.1015625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"185",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"186",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"187",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"188",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"189",0.05078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"190",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"191",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"192",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"193",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"194",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"195",0.05078125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"196",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"197",0.203125,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"198",1,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"199",0.06640625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"200",0.03515625,0.647482639178634,0.0161422467790544,0.404000842245296,0.3,0.13,0.57,0.4
"201",0.21875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"202",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"203",0.09375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"204",0.0625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"205",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"206",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"207",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"208",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"209",0.078125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"210",0.3515625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"211",0.1953125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"212",0.18359375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"213",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"214",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"215",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"216",0.16015625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"217",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"218",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"219",0.1875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"220",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"221",0.1796875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"222",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"223",0.1015625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"224",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"225",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"226",0.0625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"227",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"228",0.0546875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"229",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"230",0.1484375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"231",0.1015625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"232",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"233",0.24609375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"234",0.6484375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"235",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"236",0.13671875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"237",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"238",0.1328125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"239",0.08984375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"240",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"241",0.1953125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"242",0.09765625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"243",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"244",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"245",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"246",0.23046875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"247",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"248",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"249",0.1484375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"250",0.08203125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"251",0.16796875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"252",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"253",0.15625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"254",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"255",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"256",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"257",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"258",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"259",0.15234375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"260",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"261",0.16015625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"262",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"263",0.19140625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"264",0.09765625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"265",0.671875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"266",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"267",0.109375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"268",0.14453125,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"269",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"270",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"271",0.2109375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"272",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"273",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"274",0.24609375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"275",0.2421875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"276",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"277",0.23046875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"278",0.44140625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"279",0.32421875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"280",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"281",0.15234375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"282",0.18359375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"283",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"284",0.265625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"285",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"286",0.1484375,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"287",0.07421875,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"288",0.22265625,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
"289",1,0.533960862550884,0.0278764376416802,0.117684300756082,0.34,0.18,0.48,0.4
